2011-01-04,99,-31
2011-01-03,95,-30
2010-12-31,98,-27
2010-12-30,99,-26
2010-12-29,99,-25
2010-12-28,95,-24
2010-12-27,96,-23
2010-12-23,99,-19
2010-12-22,99,-18
2010-12-21,95,-17
2010-12-20,96,-16
2010-12-17,99,-13
2010-12-16,98,-12
2010-12-15,99,-11
2010-12-14,61,-10
2010-12-13,62,-9
2010-12-10,65,-6
2010-12-09,66,-5
2010-12-08,67,-4
2010-12-07,68,-3
2010-12-06,69,-2
2010-12-03,72,1
2010-12-02,73,2
2010-12-01,74,3
2010-11-30,75,4
2010-11-29,76,5
2010-11-26,79,8
2010-11-24,81,-41
2010-11-23,82,-44
2010-11-22,83,-43
2010-11-19,86,-40
2010-11-18,87,-39
2010-11-17,88,-38
2010-11-16,89,-37
2010-11-15,90,-36
2010-11-12,93,-33
2010-11-11,94,-32
2010-11-10,95,-31
2010-11-09,96,-30
2010-11-08,97,-29
2010-11-05,99,-26
2010-11-04,99,-25
2010-11-03,99,-24
2010-11-02,93,-23
2010-11-01,94,-22
2010-10-29,97,-19
2010-10-28,98,-18
2010-10-27,99,-17
2010-10-26,99,-16
2010-10-25,96,-15
2010-10-22,99,-12
2010-10-21,97,-11
2010-10-20,98,-10
2010-10-19,99,-9
2010-10-18,95,-8
2010-10-15,98,-5
2010-10-14,99,-4
2010-10-13,99,-3
2010-10-12,99,-2
2010-10-11,97,-1
2010-10-08,98,2
2010-10-07,99,3
2010-10-06,99,4
2010-10-05,89,5
2010-10-04,-45,6
2010-10-01,-42,9
2010-09-30,-41,10
2010-09-29,-40,11
2010-09-28,-39,12
2010-09-27,-38,13
2010-09-24,-43,16
2010-09-23,-43,17
2010-09-22,-42,18
2010-09-21,-45,19
2010-09-20,-44,20
2010-09-17,-41,23
2010-09-16,-43,24
2010-09-15,-42,25
2010-09-14,-41,26
2010-09-13,-40,27
2010-09-10,-37,30
2010-09-09,-36,31
2010-09-08,-35,32
2010-09-07,-34,33
2010-09-03,-30,37
2010-09-02,-29,38
2010-09-01,-28,39
2010-08-31,-27,40
2010-08-30,-26,41
2010-08-27,-23,44
2010-08-26,-22,45
2010-08-25,-21,46
2010-08-24,-20,47
2010-08-23,-19,48
2010-08-20,-16,51
2010-08-19,-15,52
2010-08-18,-14,53
2010-08-17,-13,54
2010-08-16,-12,55
2010-08-13,-9,58
2010-08-12,-8,59
2010-08-11,-7,60
2010-08-10,-6,61
2010-08-09,-5,62
2010-08-06,-2,65
2010-08-05,-1,66
2010-08-04,0,67
2010-08-03,1,68
2010-08-02,2,69
2010-07-30,5,72
2010-07-29,6,73
2010-07-28,7,74
2010-07-27,8,75
2010-07-26,9,76
2010-07-23,12,79
2010-07-22,13,80
2010-07-21,14,81
2010-07-20,15,82
2010-07-19,16,83
2010-07-16,19,86
2010-07-15,20,87
2010-07-14,21,88
2010-07-13,22,89
2010-07-12,23,90
2010-07-09,26,93
2010-07-08,27,94
2010-07-07,28,95
2010-07-06,29,96
2010-07-02,33,99
2010-07-01,34,99
2010-06-30,35,77
2010-06-29,36,78
2010-06-28,37,79
2010-06-25,40,82
2010-06-24,41,83
2010-06-23,42,84
2010-06-22,43,85
2010-06-21,44,86
2010-06-18,47,89
2010-06-17,48,90
2010-06-16,49,91
2010-06-15,50,92
2010-06-14,51,93
2010-06-11,54,96
2010-06-10,55,97
2010-06-09,56,98
2010-06-08,57,99
2010-06-07,58,-19
2010-06-04,61,-16
2010-06-03,62,-15
2010-06-02,63,-14
2010-06-01,64,-13
2010-05-28,68,-9
2010-05-27,69,-8
